PaperID,Individual_ID_reported,Virus_reported,Virus_strain_isolate,Host_reported,Host_order,Sex,Inoculation_route,Dose_raw,Dose_amount,Dose_unit,Duration_of_observation,Susceptible_YN,ClinicalDisease,severity_reported,Severity_note,Histopathology,Organ_tissue_damaged,Mortality_YN,Mortality_reason,Mortality_note,Behaviour,Physical_symptoms,Notes
55,13,Lagos bat virus,,Eidolon helvum,Chiroptera,M,Intramuscular (masseter),10^1.1 TCID50,10^1.1,TCID50,17 days,Y,Y,mild; moderate,,mild,brain; tongue; digit,Y,,,Biting metal cages,acute incision wounds on their tongue surface,In the supplementary material the authors have detailed what they describe as incidental lesions not suspected to be a result of infection.
55,14,Lagos bat virus,,Eidolon helvum,Chiroptera,M,Intramuscular (masseter),10^1.1 TCID50,10^1.1,TCID50,17 days,Y,N,mild; moderate,,mild,brain; tongue,Y,,,Biting metal cages,fractured second digit; acute incision wounds on their tongue surface,In the supplementary material the authors have detailed what they describe as incidental lesions not suspected to be a result of infection.
55,15,Lagos bat virus,,Eidolon helvum,Chiroptera,M,Intramuscular (masseter),10^1.1 TCID50,10^1.1,TCID50,17 days,Y,N,N,,none,none,N,,,NA,none,In the supplementary material the authors have detailed what they describe as incidental lesions not suspected to be a result of infection.
55,16,Lagos bat virus,,Eidolon helvum,Chiroptera,M,Intramuscular (masseter),10^1.1 TCID50,10^1.1,TCID50,17 days,Y,N,N,,none,none,N,,,NA,none,In the supplementary material the authors have detailed what they describe as incidental lesions not suspected to be a result of infection.
55,9,Lagos bat virus,,Eidolon helvum,Chiroptera,M,Intramuscular (masseter),10^2.1 TCID50,10^2.1,TCID50,17 days,Y,Y,mild; moderate,,mild,brain,Y,,,NA,none,In the supplementary material the authors have detailed what they describe as incidental lesions not suspected to be a result of infection.
55,10,Lagos bat virus,,Eidolon helvum,Chiroptera,M,Intramuscular (masseter),10^2.1 TCID50,10^2.1,TCID50,17 days,Y,Y,mild; moderate,,mild,brain,Y,,,NA,none,In the supplementary material the authors have detailed what they describe as incidental lesions not suspected to be a result of infection.
55,11,Lagos bat virus,,Eidolon helvum,Chiroptera,M,Intramuscular (masseter),10^2.1 TCID50,10^2.1,TCID50,17 days,Y,Y,mild; moderate,,mild,brain,Y,,,NA,none,In the supplementary material the authors have detailed what they describe as incidental lesions not suspected to be a result of infection.
55,12,Lagos bat virus,,Eidolon helvum,Chiroptera,M,Intramuscular (masseter),10^2.1 TCID50,10^2.1,TCID50,17 days,Y,N,mild; moderate,,mild,brain,Y,,,NA,enlarged lymph nodes,In the supplementary material the authors have detailed what they describe as incidental lesions not suspected to be a result of infection.
55,5,Lagos bat virus,,Eidolon helvum,Chiroptera,M,Intramuscular (masseter),10^3.1 TCID50,10^2.1,TCID50,17 days,Y,N,N,,none,none,N,,,NA,none,In the supplementary material the authors have detailed what they describe as incidental lesions not suspected to be a result of infection.
55,6,Lagos bat virus,,Eidolon helvum,Chiroptera,M,Intramuscular (masseter),10^3.1 TCID50,10^3.1,TCID50,17 days,Y,N,N,,none,none,N,,,NA,none,In the supplementary material the authors have detailed what they describe as incidental lesions not suspected to be a result of infection.
55,7,Lagos bat virus,,Eidolon helvum,Chiroptera,M,Intramuscular (masseter),10^3.1 TCID50,10^3.1,TCID50,17 days,Y,Y,mild to moderate (brain),,mild,brain,Y,,,NA,none,In the supplementary material the authors have detailed what they describe as incidental lesions not suspected to be a result of infection.
55,8,Lagos bat virus,,Eidolon helvum,Chiroptera,M,Intramuscular (masseter),10^3.1 TCID50,10^3.1,TCID50,17 days,Y,Y,mild to moderate (brain),,mild,brain,Y,,,NA,none,In the supplementary material the authors have detailed what they describe as incidental lesions not suspected to be a result of infection.
55,1,Lagos bat virus,,Eidolon helvum,Chiroptera,M,Intramuscular (masseter),10^4.1 TCID50,10^4.1,TCID50,17 days,Y,N,mild to moderate (brain),,mild,brain,Y,,,NA,none,In the supplementary material the authors have detailed what they describe as incidental lesions not suspected to be a result of infection.
55,2,Lagos bat virus,,Eidolon helvum,Chiroptera,M,Intramuscular (masseter),10^4.1 TCID50,10^4.1,TCID50,17 days,Y,N,N,,none,none,N,,,NA,none,In the supplementary material the authors have detailed what they describe as incidental lesions not suspected to be a result of infection.
55,3,Lagos bat virus,,Eidolon helvum,Chiroptera,M,Intramuscular (masseter),10^4.1 TCID50,10^4.1,TCID50,17 days,Y,N,N,,none,none,N,,,NA,none,In the supplementary material the authors have detailed what they describe as incidental lesions not suspected to be a result of infection.
55,4,Lagos bat virus,,Eidolon helvum,Chiroptera,M,Intramuscular (masseter),10^4.1 TCID50,10^4.1,TCID50,17 days,Y,Y,mild to moderate (brain),,mild,brain,Y,,,NA,none,In the supplementary material the authors have detailed what they describe as incidental lesions not suspected to be a result of infection.
56,101,Venezuelan equine encephalitis,3880,Proechimys semispinosus,Rodentia,NA,Subcutaneous,10^2.3 PFU,10^2.3,PFU,35 days,Y,N,NA,,NA,NA,N,,,NA,none,
56,123,Venezuelan equine encephalitis,3880,Proechimys semispinosus,Rodentia,NA,Subcutaneous,10^2.3 PFU,10^2.3,PFU,35 days,Y,N,NA,,NA,NA,N,,,NA,none,
56,139,Venezuelan equine encephalitis,3880,Proechimys semispinosus,Rodentia,NA,Subcutaneous,10^2.3 PFU,10^2.3,PFU,35 days,Y,N,NA,,NA,NA,N,,,NA,none,
56,142,Venezuelan equine encephalitis,3880,Proechimys semispinosus,Rodentia,NA,Subcutaneous,10^2.3 PFU,10^2.3,PFU,35 days,Y,N,NA,,NA,NA,N,,,NA,none,
56,154,Venezuelan equine encephalitis,3880,Proechimys semispinosus,Rodentia,NA,Subcutaneous,10^2.3 PFU,10^2.3,PFU,35 days,Y,N,NA,,NA,NA,N,,,NA,none,
56,183,Venezuelan equine encephalitis,3880,Proechimys semispinosus,Rodentia,NA,Subcutaneous,10^2.3 PFU,10^2.3,PFU,35 days,Y,N,NA,,NA,NA,N,,,NA,none,
56,193,Venezuelan equine encephalitis,3880,Proechimys semispinosus,Rodentia,NA,Subcutaneous,10^2.3 PFU,10^2.3,PFU,35 days,Y,N,NA,,NA,NA,N,,,NA,none,
56,205,Venezuelan equine encephalitis,3880,Proechimys semispinosus,Rodentia,NA,Subcutaneous,10^2.3 PFU,10^2.3,PFU,35 days,Y,N,NA,,NA,NA,N,,,NA,none,
56,296,Venezuelan equine encephalitis,3880,Proechimys semispinosus,Rodentia,NA,Subcutaneous,10^2.3 PFU,10^2.3,PFU,35 days,Y,N,NA,,NA,NA,N,,,NA,none,
56,515,Venezuelan equine encephalitis,3880,Proechimys semispinosus,Rodentia,NA,Subcutaneous,10^2.3 PFU,10^2.3,PFU,35 days,Y,N,NA,,NA,NA,N,,,NA,none,
56,11,Venezuelan equine encephalitis,3880,Sigmodon hispidus,Rodentia,NA,Subcutaneous,10^2.8 PFU,10^2.8,PFU,35 days,Y,Y,NA,,NA,NA,NA,Accidental_death,,NA,lethargy; ill,Authors think these animals died due to the trauma of the blood sampling technique.
56,12,Venezuelan equine encephalitis,3880,Sigmodon hispidus,Rodentia,NA,Subcutaneous,10^2.8 PFU,10^2.8,PFU,35 days,Y,Y,NA,,NA,NA,NA,Accidental_death,,NA,lethargy; ill,Authors think these animals died due to the trauma of the blood sampling technique.
56,13,Venezuelan equine encephalitis,3880,Sigmodon hispidus,Rodentia,NA,Subcutaneous,10^2.8 PFU,10^2.8,PFU,35 days,Y,Y,NA,,NA,NA,NA,Accidental_death,,NA,lethargy; ill,Authors think these animals died due to the trauma of the blood sampling technique.
56,14,Venezuelan equine encephalitis,3880,Sigmodon hispidus,Rodentia,NA,Subcutaneous,10^2.8 PFU,10^2.8,PFU,35 days,Y,Y,NA,,NA,NA,N,,,NA,lethargy; ill,
56,15,Venezuelan equine encephalitis,3880,Sigmodon hispidus,Rodentia,NA,Subcutaneous,10^2.8 PFU,10^2.8,PFU,35 days,Y,Y,NA,,NA,NA,N,,,NA,lethargy; ill,
56,16,Venezuelan equine encephalitis,3880,Sigmodon hispidus,Rodentia,NA,Subcutaneous,10^2.8 PFU,10^2.8,PFU,35 days,Y,Y,NA,,NA,NA,N,,,NA,lethargy; ill,
56,17,Venezuelan equine encephalitis,3880,Zygodontomys microtinus,Rodentia,NA,Subcutaneous,10^3.9 PFU,10^3.9,PFU,35 days,Y,N,NA,,NA,NA,N,,,NA,none,F1 generation born in the lab from wild mothers.
56,18,Venezuelan equine encephalitis,3880,Zygodontomys microtinus,Rodentia,NA,Subcutaneous,10^3.9 PFU,10^3.9,PFU,35 days,Y,N,NA,,NA,NA,N,,,NA,none,F1 generation born in the lab from wild mothers.
56,19,Venezuelan equine encephalitis,3880,Zygodontomys microtinus,Rodentia,NA,Subcutaneous,10^3.9 PFU,10^3.9,PFU,35 days,Y,N,NA,,NA,NA,N,,,NA,none,F1 generation born in the lab from wild mothers.
56,20,Venezuelan equine encephalitis,3880,Oryzomys capito,Rodentia,NA,Subcutaneous,10^3.9 PFU,10^3.9,PFU,35 days,Y,N,NA,,NA,NA,N,,,NA,none,F1 generation born in the lab from wild mothers.
56,21,Venezuelan equine encephalitis,3880,Oryzomys capito,Rodentia,NA,Subcutaneous,10^3.9 PFU,10^3.9,PFU,35 days,Y,N,NA,,NA,NA,N,,,NA,none,F1 generation born in the lab from wild mothers.
56,1,Venezuelan equine encephalitis,3880,Sigmodon hispidus,Rodentia,M,Subcutaneous,10^3 PFU,10^3,PFU,35 days,Y,N,NA,,NA,NA,N,,,NA,none,
56,2,Venezuelan equine encephalitis,3880,Sigmodon hispidus,Rodentia,M,Subcutaneous,10^3 PFU,10^3,PFU,35 days,Y,N,NA,,NA,NA,N,,,NA,none,
56,3,Venezuelan equine encephalitis,3880,Sigmodon hispidus,Rodentia,F,Subcutaneous,10^3 PFU,10^3,PFU,35 days,Y,N,NA,,NA,NA,N,,,NA,none,
56,4,Venezuelan equine encephalitis,3880,Sigmodon hispidus,Rodentia,F,Subcutaneous,10^3 PFU,10^3,PFU,35 days,Y,N,NA,,NA,NA,N,,,NA,none,
56,5,Venezuelan equine encephalitis,3880,Sigmodon hispidus,Rodentia,NA,Aerosol,NA,NA,NA,35 days,N,N,none,,NA,NA,N,,,NA,none,
56,6,Venezuelan equine encephalitis,3880,Sigmodon hispidus,Rodentia,NA,Aerosol,NA,NA,NA,35 days,N,N,none,,NA,NA,N,,,NA,none,
60,1,Colorado tick fever virus,Florio-2,Erethizon dorsatum,Rodentia,NA,Vector (D. andersoni),NA,NA,NA,62 days,Y,N,none,,NA,NA,N,,,NA,none,
60,2,Colorado tick fever virus,K-5107,Erethizon dorsatum,Rodentia,NA,Intraperitoneal,10^5.8 mouse LD50,10^5.8,Mouse LD50,62 days,Y,N,none,,NA,NA,N,,,NA,none,
60,3,Colorado tick fever virus,Florio-2,Erethizon dorsatum,Rodentia,NA,Vector (D. andersoni),NA,NA,NA,62 days,Y,N,none,,NA,NA,N,,,NA,none,
60,4,Colorado tick fever virus,Florio-2,Erethizon dorsatum,Rodentia,NA,Vector (D. andersoni),NA,NA,NA,62 days,Y,N,none,,NA,NA,N,,,NA,none,
60,5,Colorado tick fever virus,Florio-2,Erethizon dorsatum,Rodentia,NA,Vector (D. andersoni),NA,NA,NA,62 days,Y,N,none,,NA,NA,N,,,NA,none,
60,6,Colorado tick fever virus,K-5107,Erethizon dorsatum,Rodentia,NA,Intraperitoneal,10^5.4 mouse LD50,10^5.4,Mouse LD50,62 days,Y,N,none,,NA,NA,N,,,NA,none,
60,7,Colorado tick fever virus,Florio-2,Erethizon dorsatum,Rodentia,NA,Intraperitoneal,10^6.3 mouse LD50,10^6.3,Mouse LD50,62 days,Y,N,none,,NA,NA,N,,,NA,none,
63,1,Rabies virus,EfV1,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^3 TCID50,10^3,TCID50,364 days,Y,N,NA,,NA,NA,N,,,NA,none,"Born to adult females and raised independently of mothers to prevent interference from maternal antibodies. States both sexes were used, but does not state which bats is which."
63,2,Rabies virus,EfV1,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^3 TCID50,10^3,TCID50,364 days,Y,N,NA,,NA,NA,N,,,NA,none,"Born to adult females and raised independently of mothers to prevent interference from maternal antibodies. States both sexes were used, but does not state which bats is which."
63,3,Rabies virus,EfV1,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^3 TCID50,10^3,TCID50,364 days,Y,N,NA,,NA,NA,N,,,NA,none,"Born to adult females and raised independently of mothers to prevent interference from maternal antibodies. States both sexes were used, but does not state which bats is which."
63,4,Rabies virus,EfV1,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^3 TCID50,10^3,TCID50,364 days,Y,Y,NA,,NA,NA,N,,,NA,none,"Born to adult females and raised independently of mothers to prevent interference from maternal antibodies. States both sexes were used, but does not state which bats is which."
63,5,Rabies virus,EfV1,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^3 TCID50,10^3,TCID50,364 days,Y,N,NA,,NA,NA,N,,,NA,none,"Born to adult females and raised independently of mothers to prevent interference from maternal antibodies. States both sexes were used, but does not state which bats is which."
63,6,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^3 TCID50,10^3,TCID50,364 days,Y,Y,NA,,NA,NA,N,,,NA,rabies symptoms,"Born to adult females and raised independently of mothers to prevent interference from maternal antibodies. States both sexes were used, but does not state which bats is which."
63,7,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^3 TCID50,10^3,TCID50,364 days,Y,Y,NA,,NA,NA,N,,,NA,none,"Born to adult females and raised independently of mothers to prevent interference from maternal antibodies. States both sexes were used, but does not state which bats is which."
63,8,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^3 TCID50,10^3,TCID50,364 days,Y,Y,NA,,NA,NA,N,,,NA,none,"Born to adult females and raised independently of mothers to prevent interference from maternal antibodies. States both sexes were used, but does not state which bats is which."
63,9,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^3 TCID50,10^3,TCID50,364 days,Y,Y,NA,,NA,NA,N,,,NA,none,"Born to adult females and raised independently of mothers to prevent interference from maternal antibodies. States both sexes were used, but does not state which bats is which."
63,10,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^3 TCID50,10^3,TCID50,364 days,Y,Y,NA,,NA,NA,N,,,NA,none,"Born to adult females and raised independently of mothers to prevent interference from maternal antibodies. States both sexes were used, but does not state which bats is which."
63,11,Rabies virus,LnV1,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^3 TCID50,10^3,TCID50,364 days,Y,N,NA,,NA,NA,N,,,NA,none,"Born to adult females and raised independently of mothers to prevent interference from maternal antibodies. States both sexes were used, but does not state which bats is which."
63,12,Rabies virus,LnV1,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^3 TCID50,10^3,TCID50,364 days,Y,N,NA,,NA,NA,N,,,NA,none,"Born to adult females and raised independently of mothers to prevent interference from maternal antibodies. States both sexes were used, but does not state which bats is which."
63,13,Rabies virus,LnV1,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^3 TCID50,10^3,TCID50,364 days,Y,N,NA,,NA,NA,N,,,NA,none,"Born to adult females and raised independently of mothers to prevent interference from maternal antibodies. States both sexes were used, but does not state which bats is which."
63,14,Rabies virus,LnV1,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^3 TCID50,10^3,TCID50,364 days,Y,Y,NA,,NA,NA,N,,,NA,rabies symptoms,"Born to adult females and raised independently of mothers to prevent interference from maternal antibodies. States both sexes were used, but does not state which bats is which."
63,15,Rabies virus,LnV1,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^3 TCID50,10^3,TCID50,364 days,Y,N,NA,,NA,NA,N,,,NA,none,"Born to adult females and raised independently of mothers to prevent interference from maternal antibodies. States both sexes were used, but does not state which bats is which."
63,1,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^5 TCID50,10^5,TCID50,18 days,Y,NA,NA,,NA,NA,NA,,Not clear,NA,NA,The first 15 bats were rechallenged 238 days after they survived
63,2,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^5 TCID50,10^5,TCID50,18 days,Y,NA,NA,,NA,NA,NA,,Not clear,NA,NA,The first 15 bats were rechallenged 238 days after they survived
63,3,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^5 TCID50,10^5,TCID50,18 days,Y,NA,NA,,NA,NA,NA,,Not clear,NA,NA,The first 15 bats were rechallenged 238 days after they survived
63,4,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^5 TCID50,10^5,TCID50,18 days,Y,NA,NA,,NA,NA,NA,,Not clear,NA,NA,The first 15 bats were rechallenged 238 days after they survived
63,5,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^5 TCID50,10^5,TCID50,18 days,Y,NA,NA,,NA,NA,NA,,Not clear,NA,NA,The first 15 bats were rechallenged 238 days after they survived
63,6,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^5 TCID50,10^5,TCID50,18 days,Y,NA,NA,,NA,NA,NA,,Not clear,NA,NA,The first 15 bats were rechallenged 238 days after they survived
63,7,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^5 TCID50,10^5,TCID50,18 days,Y,NA,NA,,NA,NA,NA,,Not clear,NA,NA,The first 15 bats were rechallenged 238 days after they survived
63,8,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^5 TCID50,10^5,TCID50,18 days,Y,NA,NA,,NA,NA,NA,,Not clear,NA,NA,The first 15 bats were rechallenged 238 days after they survived
63,9,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^5 TCID50,10^5,TCID50,18 days,Y,NA,NA,,NA,NA,NA,,Not clear,NA,NA,The first 15 bats were rechallenged 238 days after they survived
63,10,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^5 TCID50,10^5,TCID50,18 days,Y,NA,NA,,NA,NA,NA,,Not clear,NA,NA,The first 15 bats were rechallenged 238 days after they survived
63,11,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^5 TCID50,10^5,TCID50,18 days,Y,NA,NA,,NA,NA,NA,,Not clear,NA,NA,The first 15 bats were rechallenged 238 days after they survived
63,12,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^5 TCID50,10^5,TCID50,18 days,Y,NA,NA,,NA,NA,NA,,Not clear,NA,NA,The first 15 bats were rechallenged 238 days after they survived
63,13,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^5 TCID50,10^5,TCID50,18 days,Y,NA,NA,,NA,NA,NA,,Not clear,NA,NA,The first 15 bats were rechallenged 238 days after they survived
63,14,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^5 TCID50,10^5,TCID50,18 days,Y,NA,NA,,NA,NA,NA,,Not clear,NA,NA,The first 15 bats were rechallenged 238 days after they survived
63,15,Rabies virus,EfV2,Eptesicus fuscus,Chiroptera,NA,Intramuscular (deltoid),10^5 TCID50,10^5,TCID50,18 days,Y,NA,NA,,NA,NA,NA,,Not clear,NA,NA,The first 15 bats were rechallenged 238 days after they survived
66,1,Rabies virus,CASS-88,Desmodus rotundus,Chiroptera,NA,Intramuscular (dorsal muscle),10^6 MICLD,10^6,MICLD50,90 days,Y,Y,NA,,NA,NA,Y,,,anxiety,altered reflex; tremor; paralysis,Some animals were vaccinated in experiment 2 - excluding these and only including information from experiment 1
66,2,Rabies virus,CASS-88,Desmodus rotundus,Chiroptera,NA,Intramuscular (dorsal muscle),10^6 MICLD,10^6,MICLD50,90 days,Y,Y,NA,,NA,NA,Y,,,anxiety,altered reflex; tremor; paralysis,Some animals were vaccinated in experiment 2 - excluding these and only including information from experiment 1
66,3,Rabies virus,CASS-88,Desmodus rotundus,Chiroptera,NA,Intramuscular (dorsal muscle),10^6 MICLD,10^6,MICLD50,90 days,Y,Y,NA,,NA,NA,Y,,,anxiety,altered reflex; tremor; paralysis,Some animals were vaccinated in experiment 2 - excluding these and only including information from experiment 1
66,4,Rabies virus,CASS-88,Desmodus rotundus,Chiroptera,NA,Intramuscular (dorsal muscle),10^6 MICLD,10^6,MICLD50,90 days,Y,Y,NA,,NA,NA,Y,,,anxiety,altered reflex; tremor; paralysis,Some animals were vaccinated in experiment 2 - excluding these and only including information from experiment 1
66,5,Rabies virus,CASS-88,Desmodus rotundus,Chiroptera,NA,Intramuscular (dorsal muscle),10^6 MICLD,10^6,MICLD50,90 days,Y,N,NA,,NA,NA,Y,,,none,none,Some animals were vaccinated in experiment 2 - excluding these and only including information from experiment 1
66,6,Rabies virus,CASS-88,Desmodus rotundus,Chiroptera,NA,Intramuscular (dorsal muscle),10^6 MICLD,10^6,MICLD50,90 days,Y,N,NA,,NA,NA,Y,,,none,none,Some animals were vaccinated in experiment 2 - excluding these and only including information from experiment 1
66,7,Rabies virus,CASS-88,Desmodus rotundus,Chiroptera,NA,Intramuscular (dorsal muscle),10^6 MICLD,10^6,MICLD50,90 days,Y,N,NA,,NA,NA,Y,,,none,none,Some animals were vaccinated in experiment 2 - excluding these and only including information from experiment 1
66,8,Rabies virus,CASS-88,Desmodus rotundus,Chiroptera,NA,Intramuscular (dorsal muscle),10^6 MICLD,10^6,MICLD50,90 days,Y,Y,NA,,NA,NA,N,,,none,none,Some animals were vaccinated in experiment 2 - excluding these and only including information from experiment 1
66,9,Rabies virus,CASS-88,Desmodus rotundus,Chiroptera,NA,Intramuscular (dorsal muscle),5 * 10^5 MICLD,5 * 10^5,MICLD50,90 days,Y,Y,NA,,NA,NA,Y,,,anxiety,altered reflex; tremor; paralysis,Some animals were vaccinated in experiment 2 - excluding these and only including information from experiment 1
66,10,Rabies virus,CASS-88,Desmodus rotundus,Chiroptera,NA,Intramuscular (dorsal muscle),5 * 10^5 MICLD,5 * 10^5,MICLD50,90 days,Y,Y,NA,,NA,NA,Y,,,anxiety,altered reflex; tremor; paralysis,Some animals were vaccinated in experiment 2 - excluding these and only including information from experiment 1
66,11,Rabies virus,CASS-88,Desmodus rotundus,Chiroptera,NA,Intramuscular (dorsal muscle),5 * 10^5 MICLD,5 * 10^5,MICLD50,90 days,Y,Y,NA,,NA,NA,Y,,,anxiety,altered reflex; tremor; paralysis,Some animals were vaccinated in experiment 2 - excluding these and only including information from experiment 1
66,12,Rabies virus,CASS-88,Desmodus rotundus,Chiroptera,NA,Intramuscular (dorsal muscle),5 * 10^5 MICLD,5 * 10^5,MICLD50,90 days,Y,N,NA,,NA,NA,Y,,,anxiety,altered reflex; tremor; paralysis,Some animals were vaccinated in experiment 2 - excluding these and only including information from experiment 1
