"PaperID","IndividualID","Virus_ICTV","Host_Upham","adult_mass_g","Dose_amount","Dose_unit","Dose_mass","Route_type"
66,"24_66","Lyssavirus rabies","Desmodus_rotundus",33.18,50000,"Mouse LD50",1506.93188667872,"Injection (body)"
68,"1_68","Ross River virus","Pteropus_poliocephalus",675,NA,NA,NA,"Natural"
68,"2_68","Ross River virus","Pteropus_poliocephalus",675,NA,NA,NA,"Natural"
68,"3_68","Ross River virus","Pteropus_poliocephalus",675,NA,NA,NA,"Natural"
68,"4_68","Ross River virus","Pteropus_poliocephalus",675,NA,NA,NA,"Natural"
68,"5_68","Ross River virus","Pteropus_poliocephalus",675,NA,NA,NA,"Natural"
68,"6_68","Ross River virus","Pteropus_poliocephalus",675,NA,NA,NA,"Natural"
68,"7_68","Ross River virus","Pteropus_poliocephalus",675,NA,NA,NA,"Natural"
68,"8_68","Ross River virus","Pteropus_poliocephalus",675,NA,NA,NA,"Natural"
68,"9_68","Ross River virus","Pteropus_poliocephalus",675,NA,NA,NA,"Natural"
68,"10_68","Ross River virus","Pteropus_poliocephalus",675,NA,NA,NA,"Natural"
70,"1_70","Marburg marburgvirus","Rousettus_aegyptiacus",134,199526.231496888,"TCID50",1489.00172758872,"Injection (body)"
70,"2_70","Marburg marburgvirus","Rousettus_aegyptiacus",134,199526.231496888,"TCID50",1489.00172758872,"Injection (body)"
70,"3_70","Marburg marburgvirus","Rousettus_aegyptiacus",134,199526.231496888,"TCID50",1489.00172758872,"Injection (body)"
70,"4_70","Marburg marburgvirus","Rousettus_aegyptiacus",134,199526.231496888,"TCID50",1489.00172758872,"Injection (body)"
70,"5_70","Marburg marburgvirus","Rousettus_aegyptiacus",134,199526.231496888,"TCID50",1489.00172758872,"Injection (body)"
70,"6_70","Marburg marburgvirus","Rousettus_aegyptiacus",134,199526.231496888,"TCID50",1489.00172758872,"Injection (body)"
71,"1_71","Kyasanur Forest disease virus","Hystrix_indica",17325,25118.8643150958,"Mouse LD50",1.44986229812963,"Injection (body)"
71,"2_71","Kyasanur Forest disease virus","Hystrix_indica",17325,25118.8643150958,"Mouse LD50",1.44986229812963,"Injection (body)"
71,"3_71","Kyasanur Forest disease virus","Hystrix_indica",17325,12589254117.9417,"Mouse LD50",726652.474340067,"Injection (body)"
71,"4_71","Kyasanur Forest disease virus","Hystrix_indica",17325,25118864315.0958,"Mouse LD50",1449862.29812963,"Injection (body)"
71,"5_71","Kyasanur Forest disease virus","Hystrix_indica",17325,1995262.31496888,"Mouse LD50",115.16665598666,"Injection (body)"
71,"6_71","Kyasanur Forest disease virus","Hystrix_indica",17325,1995262.31496888,"Mouse LD50",115.16665598666,"Injection (body)"
71,"7_71","Kyasanur Forest disease virus","Hystrix_indica",17325,398107.170553497,"Mouse LD50",22.9787688631167,"Injection (body)"
75,"1_75","Kyasanur Forest disease virus","Rousettus_leschenaultii",96.565,1e+05,"Mouse LD50",1035.57189457878,"Injection (body)"
75,"2_75","Kyasanur Forest disease virus","Rousettus_leschenaultii",96.565,1e+05,"Mouse LD50",1035.57189457878,"Injection (body)"
75,"3_75","Kyasanur Forest disease virus","Rousettus_leschenaultii",96.565,1e+05,"Mouse LD50",1035.57189457878,"Injection (body)"
75,"4_75","Kyasanur Forest disease virus","Rousettus_leschenaultii",96.565,1e+05,"Mouse LD50",1035.57189457878,"Injection (body)"
75,"5_75","Kyasanur Forest disease virus","Rousettus_leschenaultii",96.565,1e+05,"Mouse LD50",1035.57189457878,"Injection (body)"
77,"1_77","Marburg marburgvirus","Rousettus_aegyptiacus",134,10000,"TCID50",74.6268656716418,"Injection (body)"
77,"2_77","Marburg marburgvirus","Rousettus_aegyptiacus",134,10000,"TCID50",74.6268656716418,"Injection (body)"
77,"3_77","Marburg marburgvirus","Rousettus_aegyptiacus",134,10000,"TCID50",74.6268656716418,"Injection (body)"
77,"4_77","Marburg marburgvirus","Rousettus_aegyptiacus",134,10000,"TCID50",74.6268656716418,"Injection (body)"
77,"5_77","Marburg marburgvirus","Rousettus_aegyptiacus",134,10000,"TCID50",74.6268656716418,"Injection (body)"
77,"6_77","Marburg marburgvirus","Rousettus_aegyptiacus",134,NA,NA,NA,"Natural"
77,"7_77","Marburg marburgvirus","Rousettus_aegyptiacus",134,NA,NA,NA,"Natural"
77,"8_77","Marburg marburgvirus","Rousettus_aegyptiacus",134,NA,NA,NA,"Natural"
77,"9_77","Marburg marburgvirus","Rousettus_aegyptiacus",134,NA,NA,NA,"Natural"
77,"10_77","Marburg marburgvirus","Rousettus_aegyptiacus",134,NA,NA,NA,"Natural"
78,"1_78","Monkeypox virus","Funisciurus_anerythrus",218,1e+06,"PFU",4587.15596330275,"Oronasal"
78,"2_78","Monkeypox virus","Funisciurus_anerythrus",218,1e+06,"PFU",4587.15596330275,"Oronasal"
78,"3_78","Monkeypox virus","Funisciurus_anerythrus",218,1e+06,"PFU",4587.15596330275,"Oronasal"
78,"4_78","Monkeypox virus","Funisciurus_anerythrus",218,1e+06,"PFU",4587.15596330275,"Oronasal"
78,"5_78","Monkeypox virus","Funisciurus_anerythrus",218,1e+06,"PFU",4587.15596330275,"Injection (body)"
78,"6_78","Monkeypox virus","Funisciurus_anerythrus",218,1e+06,"PFU",4587.15596330275,"Injection (body)"
78,"7_78","Monkeypox virus","Funisciurus_anerythrus",218,1e+06,"PFU",4587.15596330275,"Injection (body)"
78,"8_78","Monkeypox virus","Funisciurus_anerythrus",218,1e+06,"PFU",4587.15596330275,"Injection (body)"
78,"9_78","Monkeypox virus","Funisciurus_anerythrus",218,NA,NA,NA,"Natural"
84,"1_84","Chikungunya virus","Mastomys_natalensis",41.675,1584.89319246111,"Mouse LD50",38.0298306529362,"Injection (body)"
84,"2_84","Chikungunya virus","Mastomys_natalensis",41.675,1584.89319246111,"Mouse LD50",38.0298306529362,"Injection (body)"
84,"3_84","Chikungunya virus","Mastomys_natalensis",41.675,1584.89319246111,"Mouse LD50",38.0298306529362,"Injection (body)"
84,"4_84","Chikungunya virus","Saccostomus_campestris",55.815,1584.89319246111,"Mouse LD50",28.3954706165209,"Injection (body)"
84,"5_84","Chikungunya virus","Saccostomus_campestris",55.815,1584.89319246111,"Mouse LD50",28.3954706165209,"Injection (body)"
84,"6_84","Chikungunya virus","Saccostomus_campestris",55.815,1584.89319246111,"Mouse LD50",28.3954706165209,"Injection (body)"
84,"7_84","Chikungunya virus","Aethomys_chrysophilus",79.7,1584.89319246111,"Mouse LD50",19.8857364173289,"Injection (body)"
84,"8_84","Chikungunya virus","Aethomys_chrysophilus",79.7,1584.89319246111,"Mouse LD50",19.8857364173289,"Injection (body)"
84,"9_84","Chikungunya virus","Aethomys_chrysophilus",79.7,1584.89319246111,"Mouse LD50",19.8857364173289,"Injection (body)"
84,"10_84","Chikungunya virus","Gerbilliscus_brantsii",82.205,1000,"Mouse LD50",12.1647101757801,"Injection (body)"
84,"11_84","Chikungunya virus","Gerbilliscus_brantsii",82.205,1000,"Mouse LD50",12.1647101757801,"Injection (body)"
84,"12_84","Chikungunya virus","Gerbilliscus_brantsii",82.205,1000,"Mouse LD50",12.1647101757801,"Injection (body)"
84,"13_84","Middelburg virus","Mastomys_natalensis",41.675,1995.26231496888,"Mouse LD50",47.8767202152101,"Injection (body)"
84,"14_84","Middelburg virus","Mastomys_natalensis",41.675,1995.26231496888,"Mouse LD50",47.8767202152101,"Injection (body)"
84,"15_84","Middelburg virus","Mastomys_natalensis",41.675,1995.26231496888,"Mouse LD50",47.8767202152101,"Injection (body)"
84,"16_84","Middelburg virus","Saccostomus_campestris",55.815,10000,"Mouse LD50",179.163307354654,"Injection (body)"
84,"17_84","Middelburg virus","Saccostomus_campestris",55.815,10000,"Mouse LD50",179.163307354654,"Injection (body)"
84,"18_84","Middelburg virus","Saccostomus_campestris",55.815,10000,"Mouse LD50",179.163307354654,"Injection (body)"
84,"19_84","Middelburg virus","Aethomys_chrysophilus",79.7,10000,"Mouse LD50",125.470514429109,"Injection (body)"
84,"20_84","Middelburg virus","Aethomys_chrysophilus",79.7,10000,"Mouse LD50",125.470514429109,"Injection (body)"
84,"21_84","Middelburg virus","Aethomys_chrysophilus",79.7,10000,"Mouse LD50",125.470514429109,"Injection (body)"
84,"22_84","Middelburg virus","Gerbilliscus_brantsii",82.205,3981.07170553497,"Mouse LD50",48.4285834868314,"Injection (body)"
84,"23_84","Middelburg virus","Gerbilliscus_brantsii",82.205,3981.07170553497,"Mouse LD50",48.4285834868314,"Injection (body)"
84,"24_84","Middelburg virus","Gerbilliscus_brantsii",82.205,3981.07170553497,"Mouse LD50",48.4285834868314,"Injection (body)"
84,"25_84","Banzi virus","Mastomys_natalensis",41.675,251.188643150958,"Mouse LD50",6.02732197122875,"Injection (body)"
84,"26_84","Banzi virus","Mastomys_natalensis",41.675,251.188643150958,"Mouse LD50",6.02732197122875,"Injection (body)"
84,"27_84","Banzi virus","Mastomys_natalensis",41.675,251.188643150958,"Mouse LD50",6.02732197122875,"Injection (body)"
84,"28_84","Banzi virus","Saccostomus_campestris",55.815,251.188643150958,"Mouse LD50",4.50037880768535,"Injection (body)"
84,"29_84","Banzi virus","Saccostomus_campestris",55.815,251.188643150958,"Mouse LD50",4.50037880768535,"Injection (body)"
84,"30_84","Banzi virus","Saccostomus_campestris",55.815,251.188643150958,"Mouse LD50",4.50037880768535,"Injection (body)"
84,"31_84","Banzi virus","Aethomys_chrysophilus",79.7,251.188643150958,"Mouse LD50",3.15167682749006,"Injection (body)"
84,"32_84","Banzi virus","Aethomys_chrysophilus",79.7,251.188643150958,"Mouse LD50",3.15167682749006,"Injection (body)"
84,"33_84","Banzi virus","Aethomys_chrysophilus",79.7,251.188643150958,"Mouse LD50",3.15167682749006,"Injection (body)"
84,"34_84","Banzi virus","Lemniscomys_griselda",55.87,251.188643150958,"Mouse LD50",4.49594850816105,"Injection (body)"
84,"35_84","Banzi virus","Lemniscomys_griselda",55.87,251.188643150958,"Mouse LD50",4.49594850816105,"Injection (body)"
84,"36_84","Banzi virus","Lemniscomys_griselda",55.87,251.188643150958,"Mouse LD50",4.49594850816105,"Injection (body)"
84,"37_84","Banzi virus","Gerbilliscus_brantsii",82.205,1258.92541179417,"Mouse LD50",15.3144627674006,"Injection (body)"
84,"38_84","Banzi virus","Gerbilliscus_brantsii",82.205,1258.92541179417,"Mouse LD50",15.3144627674006,"Injection (body)"
84,"39_84","Banzi virus","Gerbilliscus_brantsii",82.205,1258.92541179417,"Mouse LD50",15.3144627674006,"Injection (body)"
84,"40_84","Simbu orthobunyavirus","Saccostomus_campestris",55.815,2511.88643150958,"Mouse LD50",45.0037880768535,"Injection (body)"
84,"41_84","Simbu orthobunyavirus","Saccostomus_campestris",55.815,2511.88643150958,"Mouse LD50",45.0037880768535,"Injection (body)"
84,"42_84","Simbu orthobunyavirus","Saccostomus_campestris",55.815,2511.88643150958,"Mouse LD50",45.0037880768535,"Injection (body)"
84,"43_84","Simbu orthobunyavirus","Mastomys_natalensis",41.675,2511.88643150958,"Mouse LD50",60.2732197122875,"Injection (body)"
84,"44_84","Simbu orthobunyavirus","Mastomys_natalensis",41.675,2511.88643150958,"Mouse LD50",60.2732197122875,"Injection (body)"
84,"45_84","Simbu orthobunyavirus","Mastomys_natalensis",41.675,2511.88643150958,"Mouse LD50",60.2732197122875,"Injection (body)"
84,"46_84","Simbu orthobunyavirus","Gerbilliscus_brantsii",82.205,2511.88643150958,"Mouse LD50",30.5563704337885,"Injection (body)"
84,"47_84","Simbu orthobunyavirus","Gerbilliscus_brantsii",82.205,2511.88643150958,"Mouse LD50",30.5563704337885,"Injection (body)"
84,"48_84","Simbu orthobunyavirus","Gerbilliscus_brantsii",82.205,2511.88643150958,"Mouse LD50",30.5563704337885,"Injection (body)"
84,"49_84","Rift Valley fever phlebovirus","Mastomys_natalensis",41.675,79.4328234724281,"Mouse LD50",1.90600656202587,"Injection (body)"
84,"50_84","Rift Valley fever phlebovirus","Mastomys_natalensis",41.675,79.4328234724281,"Mouse LD50",1.90600656202587,"Injection (body)"
84,"51_84","Rift Valley fever phlebovirus","Mastomys_natalensis",41.675,79.4328234724281,"Mouse LD50",1.90600656202587,"Injection (body)"
84,"52_84","Rift Valley fever phlebovirus","Aethomys_chrysophilus",79.7,79.4328234724281,"Mouse LD50",0.996647722364218,"Injection (body)"
84,"53_84","Rift Valley fever phlebovirus","Aethomys_chrysophilus",79.7,79.4328234724281,"Mouse LD50",0.996647722364218,"Injection (body)"
84,"54_84","Rift Valley fever phlebovirus","Aethomys_chrysophilus",79.7,79.4328234724281,"Mouse LD50",0.996647722364218,"Injection (body)"
84,"55_84","Rift Valley fever phlebovirus","Saccostomus_campestris",55.815,79.4328234724281,"Mouse LD50",1.42314473658386,"Injection (body)"
84,"56_84","Rift Valley fever phlebovirus","Saccostomus_campestris",55.815,79.4328234724281,"Mouse LD50",1.42314473658386,"Injection (body)"
84,"57_84","Rift Valley fever phlebovirus","Gerbilliscus_brantsii",82.205,5011.87233627273,"Mouse LD50",60.9679744087674,"Injection (body)"
84,"58_84","Rift Valley fever phlebovirus","Gerbilliscus_brantsii",82.205,5011.87233627273,"Mouse LD50",60.9679744087674,"Injection (body)"
84,"59_84","Rift Valley fever phlebovirus","Gerbilliscus_brantsii",82.205,5011.87233627273,"Mouse LD50",60.9679744087674,"Injection (body)"
84,"60_84","Bunyamwera orthobunyavirus","Gerbilliscus_brantsii",82.205,501.187233627272,"Mouse LD50",6.09679744087674,"Injection (body)"
84,"61_84","Bunyamwera orthobunyavirus","Gerbilliscus_brantsii",82.205,501.187233627272,"Mouse LD50",6.09679744087674,"Injection (body)"
84,"62_84","Bunyamwera orthobunyavirus","Gerbilliscus_brantsii",82.205,501.187233627272,"Mouse LD50",6.09679744087674,"Injection (body)"
88,"1_88","Monkeypox virus","Cynomys_ludovicianus",1125,NA,NA,NA,"Natural"
88,"2_88","Monkeypox virus","Cynomys_ludovicianus",1125,NA,NA,NA,"Natural"
88,"3_88","Monkeypox virus","Cynomys_ludovicianus",1125,NA,NA,NA,"Natural"
88,"4_88","Monkeypox virus","Cynomys_ludovicianus",1125,NA,NA,NA,"Natural"
88,"5_88","Monkeypox virus","Cynomys_ludovicianus",1125,5000,"PFU",4.44444444444444,"Oronasal"
88,"6_88","Monkeypox virus","Cynomys_ludovicianus",1125,5000,"PFU",4.44444444444444,"Oronasal"
88,"7_88","Monkeypox virus","Cynomys_ludovicianus",1125,5000,"PFU",4.44444444444444,"Oronasal"
88,"8_88","Monkeypox virus","Cynomys_ludovicianus",1125,5000,"PFU",4.44444444444444,"Oronasal"
88,"9_88","Monkeypox virus","Cynomys_ludovicianus",1125,NA,NA,NA,"Natural"
88,"10_88","Monkeypox virus","Cynomys_ludovicianus",1125,NA,NA,NA,"Natural"
88,"11_88","Monkeypox virus","Cynomys_ludovicianus",1125,NA,NA,NA,"Natural"
88,"12_88","Monkeypox virus","Cynomys_ludovicianus",1125,NA,NA,NA,"Natural"
88,"13_88","Monkeypox virus","Cynomys_ludovicianus",1125,NA,NA,NA,"Natural"
88,"14_88","Monkeypox virus","Cynomys_ludovicianus",1125,NA,NA,NA,"Natural"
88,"15_88","Monkeypox virus","Cynomys_ludovicianus",1125,NA,NA,NA,"Natural"
88,"16_88","Monkeypox virus","Cynomys_ludovicianus",1125,NA,NA,NA,"Natural"
88,"17_88","Monkeypox virus","Cynomys_ludovicianus",1125,5000,"PFU",4.44444444444444,"Oronasal"
88,"18_88","Monkeypox virus","Cynomys_ludovicianus",1125,5000,"PFU",4.44444444444444,"Oronasal"
88,"19_88","Monkeypox virus","Cynomys_ludovicianus",1125,5000,"PFU",4.44444444444444,"Oronasal"
88,"20_88","Monkeypox virus","Cynomys_ludovicianus",1125,5000,"PFU",4.44444444444444,"Oronasal"
88,"21_88","Monkeypox virus","Cynomys_ludovicianus",1125,7000,"PFU",6.22222222222222,"Oronasal"
88,"22_88","Monkeypox virus","Cynomys_ludovicianus",1125,7000,"PFU",6.22222222222222,"Oronasal"
88,"23_88","Monkeypox virus","Cynomys_ludovicianus",1125,7000,"PFU",6.22222222222222,"Oronasal"
88,"24_88","Monkeypox virus","Cynomys_ludovicianus",1125,7000,"PFU",6.22222222222222,"Oronasal"
104,"1_104","Foot-and-mouth disease virus","Dasyprocta_leporina",2893.747,10000,"Mouse LD50",3.4557271247279,"Injection (body)"
104,"2_104","Foot-and-mouth disease virus","Dasyprocta_leporina",2893.747,NA,NA,NA,"Natural"
104,"3_104","Foot-and-mouth disease virus","Dasyprocta_leporina",2893.747,NA,NA,NA,"Natural"
104,"4_104","Foot-and-mouth disease virus","Dasyprocta_leporina",2893.747,10000,"Mouse LD50",3.4557271247279,"Oronasal"
104,"5_104","Foot-and-mouth disease virus","Dasyprocta_leporina",2893.747,NA,NA,NA,"Natural"
105,"1_105","Nipah henipavirus","Rousettus_aegyptiacus",134,1e+05,"TCID50",746.268656716418,"Injection (body)"
105,"2_105","Nipah henipavirus","Rousettus_aegyptiacus",134,1e+05,"TCID50",746.268656716418,"Injection (body)"
105,"3_105","Nipah henipavirus","Rousettus_aegyptiacus",134,1e+05,"TCID50",746.268656716418,"Injection (body)"
105,"4_105","Nipah henipavirus","Rousettus_aegyptiacus",134,1e+05,"TCID50",746.268656716418,"Injection (body)"
105,"5_105","Nipah henipavirus","Rousettus_aegyptiacus",134,1e+05,"TCID50",746.268656716418,"Injection (body)"
105,"6_105","Nipah henipavirus","Rousettus_aegyptiacus",134,1e+05,"TCID50",746.268656716418,"Injection (body)"
105,"7_105","Nipah henipavirus","Rousettus_aegyptiacus",134,1e+05,"TCID50",746.268656716418,"Injection (body)"
105,"8_105","Nipah henipavirus","Rousettus_aegyptiacus",134,1e+05,"TCID50",746.268656716418,"Injection (body)"
105,"9_105","Nipah henipavirus","Rousettus_aegyptiacus",134,1e+05,"TCID50",746.268656716418,"Injection (body)"
105,"10_105","Nipah henipavirus","Rousettus_aegyptiacus",134,1e+05,"TCID50",746.268656716418,"Injection (body)"
105,"11_105","Nipah henipavirus","Rousettus_aegyptiacus",134,1e+05,"TCID50",746.268656716418,"Injection (body)"
105,"12_105","Nipah henipavirus","Rousettus_aegyptiacus",134,1e+05,"TCID50",746.268656716418,"Injection (body)"
107,"1_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"2_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"3_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"4_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"5_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"6_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"7_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"8_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"9_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"10_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"11_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"12_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"13_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"14_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"15_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"16_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"17_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"18_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"19_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"20_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"21_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"22_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"23_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"24_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"25_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"26_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"27_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"28_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"29_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"30_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"31_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"32_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
107,"33_107","Influenza A virus","Mus_musculus",20.5,1e+05,"TCID50",4878.0487804878,"Oronasal"
